omega_rad_s,y_fit,y_lo_68,y_hi_68
602.735094037615,51.95391840533848,51.54088050265442,52.382724944603126
602.7991196478591,51.994551472697474,51.58109003618113,52.423730322003294
602.8631452581033,52.03524754059886,51.62136177363455,52.46479919219708
602.9271708683474,52.07600674247541,51.66169584648075,52.505931689043905
602.9911964785914,52.1168292120898,51.70209238651022,52.54712794673049
603.0552220888355,52.15771508353548,51.74260070005148,52.58827092621312
603.1192476990797,52.198664491237345,51.78320685094248,52.629460243340766
603.1832733093237,52.239677569952526,51.82387613573028,52.670713318646754
603.2472989195678,52.280754454771525,51.864608688427595,52.7120302863492
603.3113245298119,52.321895281118366,51.90540464337847,52.75341128099269
603.3753501400561,52.36310018475193,51.946319836018866,52.79485643744961
603.4393757503001,52.4043693017664,51.98703907991505,52.83636589092049
603.5034013605442,52.445702768592355,52.0279577038448,52.877939776935094
603.5674269707883,52.48710072199728,52.069150789129736,52.91957823135282
603.6314525810324,52.528563299086464,52.110559459808535,52.96128139036364
603.6954781912765,52.570090637303934,52.15152823391439,53.003058136306265
603.7595038015206,52.611682874432965,52.192315104093616,53.045223144069936
603.8235294117648,52.65334014859704,52.2334698843865,53.087454356736195
603.8875550220088,52.695062598260535,52.27468880793167,53.129751915625
603.9515806322529,52.736850362229895,52.31597201082061,53.17211596240516
604.015606242497,52.77870357965383,52.35731962947922,53.214546639094614
604.079631852741,52.82062239002441,52.39873180066879,53.25704408806148
604.1436574629852,52.86260693317807,52.440299360490755,53.29960845202507
604.2076830732293,52.904657349295945,52.48166309145807,53.34223987405628
604.2717086834734,52.946773778905,52.52297039998629,53.384938497578645
604.3357342937175,52.98895636287876,52.56434187949196,53.42770446636916
604.3997599039616,53.03120524243806,52.605777665374454,53.47053792455897
604.4637855142057,53.07352055915178,52.647277893362556,53.513327899238035
604.5278111244497,53.115902454937675,52.68884269951526,53.55616132018116
604.5918367346939,53.15835107206349,52.730690620988405,53.5990621816379
604.655862344938,53.20086655314715,52.77272455629133,53.6420306273258
604.7198879551821,53.24344904115797,52.81482460901544,53.685063432407276
604.7839135654261,53.28609867941738,52.85702316860762,53.728114269358635
604.8479391756703,53.32881561159979,52.899355393860525,53.771232949418824
604.9119647859144,53.37159998173312,52.941754487475784,53.81441961710781
604.9759903961585,53.41445193419984,52.98422059301652,53.85789204368042
605.0400160064025,53.45737161373773,53.02675385440189,53.90127706648135
605.1040416166467,53.5003591654407,53.06925158688801,53.94474527970715
605.1680672268908,53.54341473475938,53.1117255937758,53.9886385231614
605.2320928371348,53.586538467502066,53.15471756514472,54.03260196292406
605.296118447379,53.62973050983575,53.1975613492759,54.07662528181912
